-nan,-nan,-nan,-nan,-nan,-nan,0,0.59999999999999998,0.30769200000000002,0.25,0.34285700000000002,0.272727,0.26086999999999999,0.26250000000000001,0.29203499999999999,0.232323,0.28571400000000002,0.28888900000000001,0.24060200000000001,0.27868900000000002,0.33898299999999998,0.210145,0.31111100000000003,0.28275899999999998,0.269565,0.24113499999999999,0.29787200000000003,0.24193500000000001,0.24637700000000001,0.247525,0.25454500000000002,0.25396800000000003,0.23478299999999999,0.30303000000000002,0.28799999999999998,0.31531500000000001,0.288462,0.272727,0.29565200000000003,0.27433600000000002,0.32075500000000001,0.26168200000000003,0.25781199999999999,0.31623899999999999,0.17968799999999999,0.27118599999999998,0.329787,0.31632700000000002,0.31034499999999998,0.31531500000000001,0.30097099999999999,0.217054,0.279279,0.266129,0.34020600000000001,0.27884599999999998,0.25641000000000003,0.29268300000000003,0.272727,0.282051,0.32478600000000002,0.24324299999999999,0.31092399999999998,0.31034499999999998,0.21238899999999999,0.29752099999999998,0.268293,0.24218799999999999,0.23853199999999999,0.237705,0.33333299999999999,0.24390200000000001,0.323741,0.24107100000000001,0.24087600000000001,0.28467199999999998,0.28057599999999999,0.25688100000000003,0.22656200000000001,0.24161099999999999,0.263158,0.25,0.28378399999999998,0.31288300000000002,0.28823500000000002,0.31645600000000002,0.20529800000000001,0.29012300000000002,0.28481000000000001,0.27777800000000002,0.30434800000000001,0.263158,0.17999999999999999,0.34482800000000002,0.42857099999999998,0.5,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,0,0.40000000000000002,0.230769,0.25,0.28571400000000002,0.15151500000000001,0.217391,0.22500000000000001,0.17699100000000001,0.15151500000000001,0.180451,0.17036999999999999,0.180451,0.20491799999999999,0.24576300000000001,0.18840599999999999,0.237037,0.25517200000000001,0.243478,0.27659600000000001,0.19858200000000001,0.22580600000000001,0.19565199999999999,0.14851500000000001,0.20000000000000001,0.13492100000000001,0.14782600000000001,0.287879,0.23200000000000001,0.207207,0.211538,0.19697000000000001,0.20000000000000001,0.21238899999999999,0.22641500000000001,0.17757000000000001,0.19531200000000001,0.29059800000000002,0.203125,0.20338999999999999,0.24468100000000001,0.17346900000000001,0.22988500000000001,0.207207,0.223301,0.22480600000000001,0.22522500000000001,0.18548400000000001,0.175258,0.13461500000000001,0.17948700000000001,0.17886199999999999,0.21487600000000001,0.222222,0.17948700000000001,0.162162,0.21008399999999999,0.18965499999999999,0.20354,0.23966899999999999,0.17073199999999999,0.22656200000000001,0.22018299999999999,0.213115,0.20000000000000001,0.146341,0.28777000000000003,0.19642899999999999,0.21167900000000001,0.22627700000000001,0.194245,0.28440399999999999,0.21093799999999999,0.20805399999999999,0.245614,0.205128,0.18243200000000001,0.15337400000000001,0.21176500000000001,0.234177,0.27152300000000001,0.25308599999999998,0.17721500000000001,0.261905,0.25,0.263158,0.17999999999999999,0.17241400000000001,0.28571400000000002,0,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.80000000000000004,0.538462,0.75,0.59999999999999998,0.72727299999999995,0.63768100000000005,0.72499999999999998,0.68141600000000002,0.62626300000000001,0.631579,0.74074099999999998,0.631579,0.67213100000000003,0.70338999999999996,0.61594199999999999,0.71851900000000002,0.71724100000000002,0.64347799999999999,0.673759,0.61702100000000004,0.63709700000000002,0.68115899999999996,0.65346499999999996,0.63636400000000004,0.64285700000000001,0.62608699999999995,0.77272700000000005,0.64800000000000002,0.74774799999999997,0.68269199999999997,0.68939399999999995,0.66956499999999997,0.58407100000000001,0.68867900000000004,0.63551400000000002,0.640625,0.70085500000000001,0.69531200000000004,0.66949199999999998,0.70212799999999997,0.74489799999999995,0.74712599999999996,0.65765799999999996,0.67961199999999999,0.66666700000000001,0.68468499999999999,0.72580599999999995,0.63917500000000005,0.63461500000000004,0.64102599999999998,0.65853700000000004,0.66942100000000004,0.72649600000000003,0.62393200000000004,0.65765799999999996,0.71428599999999998,0.69827600000000001,0.58407100000000001,0.67768600000000001,0.52845500000000001,0.640625,0.70642199999999999,0.65573800000000004,0.64166699999999999,0.65040699999999996,0.76258999999999999,0.66964299999999999,0.63503600000000004,0.64233600000000002,0.69064700000000001,0.66972500000000001,0.625,0.73825499999999999,0.64327500000000004,0.711538,0.63513500000000001,0.68711699999999998,0.68235299999999999,0.64556999999999998,0.66225199999999995,0.703704,0.61392400000000003,0.60317500000000002,0.76087000000000005,0.71052599999999999,0.66000000000000003,0.58620700000000003,0.71428599999999998,0.75,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.20000000000000001,0.30769200000000002,0.25,0.31428600000000001,0.212121,0.217391,0.26250000000000001,0.15044199999999999,0.26262600000000003,0.25563900000000001,0.21481500000000001,0.263158,0.24590200000000001,0.211864,0.217391,0.31111100000000003,0.262069,0.31304300000000002,0.29077999999999998,0.21276600000000001,0.24193500000000001,0.275362,0.28712900000000002,0.26363599999999998,0.246032,0.243478,0.31818200000000002,0.23200000000000001,0.279279,0.336538,0.234848,0.22608700000000001,0.336283,0.30188700000000002,0.28971999999999998,0.24218799999999999,0.30769200000000002,0.25,0.24576300000000001,0.28723399999999999,0.29591800000000001,0.275862,0.24324299999999999,0.25242700000000001,0.26356600000000002,0.24324299999999999,0.25806499999999999,0.23711299999999999,0.20192299999999999,0.230769,0.24390200000000001,0.28099200000000002,0.282051,0.29059800000000002,0.22522500000000001,0.25210100000000002,0.28448299999999999,0.22123899999999999,0.231405,0.21138199999999999,0.28125,0.18348600000000001,0.27049200000000001,0.30833300000000002,0.162602,0.28777000000000003,0.29464299999999999,0.25547399999999998,0.32116800000000001,0.194245,0.275229,0.22656200000000001,0.234899,0.21052599999999999,0.230769,0.27702700000000002,0.33128800000000003,0.270588,0.28481000000000001,0.245033,0.24691399999999999,0.240506,0.246032,0.35869600000000001,0.28947400000000001,0.23999999999999999,0.206897,0.28571400000000002,0.25,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.80000000000000004,0.61538499999999996,0.75,0.71428599999999998,0.69696999999999998,0.68115899999999996,0.61250000000000004,0.672566,0.69696999999999998,0.65413500000000002,0.77777799999999997,0.71428599999999998,0.68032800000000004,0.70338999999999996,0.64492799999999995,0.71851900000000002,0.75172399999999995,0.678261,0.72340400000000005,0.69503499999999996,0.66935500000000003,0.68840599999999996,0.67326699999999995,0.663636,0.73809499999999995,0.64347799999999999,0.787879,0.64800000000000002,0.72972999999999999,0.72115399999999996,0.66666700000000001,0.74782599999999999,0.70796499999999996,0.71698099999999998,0.62616799999999995,0.703125,0.72649600000000003,0.65625,0.67796599999999996,0.72340400000000005,0.78571400000000002,0.793103,0.67567600000000005,0.69902900000000001,0.65891500000000003,0.73873900000000003,0.65322599999999997,0.63917500000000005,0.59615399999999996,0.71794899999999995,0.68292699999999995,0.67768600000000001,0.70085500000000001,0.69230800000000003,0.72972999999999999,0.74789899999999998,0.69827600000000001,0.61061900000000002,0.71074400000000004,0.63414599999999999,0.671875,0.67889900000000003,0.67213100000000003,0.68333299999999997,0.63414599999999999,0.76258999999999999,0.625,0.67883199999999999,0.69343100000000002,0.61870499999999995,0.70642199999999999,0.61718799999999996,0.71140899999999996,0.64912300000000001,0.69871799999999995,0.68918900000000005,0.71779099999999996,0.72352899999999998,0.77848099999999998,0.72847700000000004,0.67901199999999995,0.65822800000000004,0.64285700000000001,0.77173899999999995,0.81578899999999999,0.66000000000000003,0.68965500000000002,0.57142899999999996,1,-nan,1,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,0,0.59999999999999998,0.461538,0.5,0.54285700000000003,0.42424200000000001,0.44927499999999998,0.375,0.35398200000000002,0.38383800000000001,0.45112799999999997,0.41481499999999999,0.42857099999999998,0.43442599999999998,0.5,0.41304299999999999,0.45185199999999998,0.48275899999999999,0.42608699999999999,0.44680900000000001,0.453901,0.39516099999999998,0.41304299999999999,0.44554500000000002,0.39090900000000001,0.36507899999999999,0.408696,0.50757600000000003,0.44800000000000001,0.468468,0.42307699999999998,0.45454499999999998,0.39130399999999999,0.48672599999999999,0.481132,0.42990699999999998,0.39843800000000001,0.47008499999999998,0.35156199999999999,0.41525400000000001,0.46808499999999997,0.46938800000000003,0.57471300000000003,0.40540500000000002,0.52427199999999996,0.44185999999999998,0.414414,0.42741899999999999,0.41237099999999999,0.394231,0.45299099999999998,0.40650399999999998,0.48760300000000001,0.504274,0.47008499999999998,0.42342299999999999,0.48739500000000002,0.48275899999999999,0.336283,0.47933900000000002,0.34959299999999999,0.375,0.47706399999999999,0.39344299999999999,0.466667,0.35772399999999999,0.46762599999999999,0.46428599999999998,0.40145999999999998,0.46715299999999998,0.43884899999999999,0.55045900000000003,0.35156199999999999,0.416107,0.41520499999999999,0.41025600000000001,0.44594600000000001,0.435583,0.45294099999999998,0.46202500000000002,0.403974,0.45061699999999999,0.39873399999999998,0.45238099999999998,0.47826099999999999,0.56578899999999999,0.35999999999999999,0.55172399999999999,0.42857099999999998,0.25,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.59999999999999998,0.30769200000000002,0.5,0.40000000000000002,0.33333299999999999,0.28985499999999997,0.23749999999999999,0.23008799999999999,0.30303000000000002,0.263158,0.26666699999999999,0.270677,0.27049200000000001,0.25423699999999999,0.34057999999999999,0.296296,0.28275899999999998,0.33043499999999998,0.29787200000000003,0.27659600000000001,0.21774199999999999,0.24637700000000001,0.27722799999999997,0.31818200000000002,0.261905,0.25217400000000001,0.33333299999999999,0.29599999999999999,0.26126100000000002,0.31730799999999998,0.265152,0.27826099999999998,0.28318599999999999,0.33018900000000001,0.26168200000000003,0.234375,0.33333299999999999,0.27343800000000001,0.27966099999999999,0.28723399999999999,0.30612200000000001,0.37930999999999998,0.27027000000000001,0.20388300000000001,0.271318,0.31531500000000001,0.233871,0.23711299999999999,0.230769,0.239316,0.300813,0.28925600000000001,0.36752099999999999,0.32478600000000002,0.33333299999999999,0.33613399999999999,0.28448299999999999,0.23893800000000001,0.29752099999999998,0.23577200000000001,0.25,0.22935800000000001,0.33606599999999998,0.32500000000000001,0.26016299999999998,0.33093499999999998,0.20535700000000001,0.31386900000000001,0.30656899999999998,0.28057599999999999,0.30275200000000002,0.27343800000000001,0.26174500000000001,0.23976600000000001,0.30769200000000002,0.27702700000000002,0.30674800000000002,0.27647100000000002,0.33544299999999999,0.264901,0.320988,0.26582299999999998,0.31746000000000002,0.39130399999999999,0.28947400000000001,0.20000000000000001,0.37930999999999998,0.28571400000000002,0.25,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.80000000000000004,0.538462,0.625,0.57142899999999996,0.484848,0.46376800000000001,0.5625,0.46902700000000003,0.52525299999999997,0.48120299999999999,0.45185199999999998,0.57142899999999996,0.52459,0.55932199999999999,0.52173899999999995,0.48148099999999999,0.58620700000000003,0.51304300000000003,0.51063800000000004,0.50354600000000005,0.43548399999999998,0.54347800000000002,0.51485099999999995,0.54545500000000002,0.50793699999999997,0.45217400000000002,0.55303000000000002,0.52800000000000002,0.58558600000000005,0.47115400000000002,0.462121,0.51304300000000003,0.53982300000000005,0.518868,0.514019,0.5,0.56410300000000002,0.49218800000000001,0.49152499999999999,0.51063800000000004,0.57142899999999996,0.55172399999999999,0.468468,0.54368899999999998,0.51937999999999995,0.63963999999999999,0.483871,0.48453600000000002,0.461538,0.504274,0.430894,0.58677699999999999,0.56410300000000002,0.54700899999999997,0.49549500000000002,0.51260499999999998,0.52586200000000005,0.44247799999999998,0.48760300000000001,0.430894,0.49218800000000001,0.53210999999999997,0.55737700000000001,0.55833299999999997,0.51219499999999996,0.62589899999999998,0.52678599999999998,0.48175200000000001,0.47445300000000001,0.489209,0.577982,0.46093800000000001,0.47650999999999999,0.45613999999999999,0.54487200000000002,0.52702700000000002,0.51533700000000005,0.46470600000000001,0.56962000000000002,0.51655600000000002,0.54320999999999997,0.47468399999999999,0.52381,0.54347800000000002,0.53947400000000001,0.46000000000000002,0.48275899999999999,0.42857099999999998,0.5,-nan,0,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.80000000000000004,0.769231,0.8125,0.82857099999999995,0.69696999999999998,0.724638,0.76249999999999996,0.81415899999999997,0.72727299999999995,0.74436100000000005,0.76296299999999995,0.78947400000000001,0.75409800000000005,0.82203400000000004,0.76811600000000002,0.79259299999999999,0.793103,0.76521700000000004,0.75886500000000001,0.68085099999999998,0.71774199999999999,0.73188399999999998,0.73267300000000002,0.74545499999999998,0.77777799999999997,0.782609,0.78030299999999997,0.76000000000000001,0.73873900000000003,0.730769,0.77272700000000005,0.77391299999999996,0.76991200000000004,0.82075500000000001,0.75700900000000004,0.796875,0.74358999999999997,0.69531200000000004,0.77118600000000004,0.765957,0.76530600000000004,0.80459800000000004,0.80180200000000001,0.75728200000000001,0.75968999999999998,0.79279299999999997,0.79838699999999996,0.82474199999999998,0.730769,0.76068400000000003,0.73983699999999997,0.74380199999999996,0.81196599999999997,0.78632500000000005,0.71171200000000001,0.80672299999999997,0.83620700000000003,0.73451299999999997,0.78512400000000004,0.78048799999999996,0.78125,0.77981699999999998,0.78688499999999995,0.79166700000000001,0.77235799999999999,0.805755,0.76785700000000001,0.71532799999999996,0.79561999999999999,0.76978400000000002,0.71559600000000001,0.72656200000000004,0.75167799999999996,0.80117000000000005,0.75641000000000003,0.75,0.77300599999999997,0.78235299999999997,0.77215199999999995,0.68874199999999997,0.77160499999999999,0.76582300000000003,0.74603200000000003,0.77173899999999995,0.80263200000000001,0.68000000000000005,0.86206899999999997,0.71428599999999998,0.75,-nan,1,-nan,-nan
-nan,-nan,-nan,-nan,-nan,-nan,1,0.59999999999999998,0.538462,0.375,0.37142900000000001,0.33333299999999999,0.30434800000000001,0.34999999999999998,0.30973499999999998,0.26262600000000003,0.353383,0.35555599999999998,0.29323300000000002,0.32786900000000002,0.38983099999999998,0.28985499999999997,0.34074100000000002,0.31034499999999998,0.34782600000000002,0.31914900000000002,0.33333299999999999,0.25806499999999999,0.30434800000000001,0.28712900000000002,0.31818200000000002,0.261905,0.30434800000000001,0.31818200000000002,0.25600000000000001,0.38738699999999998,0.34615400000000002,0.35606100000000002,0.30434800000000001,0.256637,0.34905700000000001,0.38317800000000002,0.296875,0.35897400000000002,0.296875,0.33898299999999998,0.329787,0.37755100000000003,0.37930999999999998,0.30630600000000002,0.32038800000000001,0.31007800000000002,0.324324,0.31451600000000002,0.25773200000000002,0.30769200000000002,0.31623899999999999,0.31707299999999999,0.31405,0.42735000000000001,0.30769200000000002,0.28828799999999999,0.37815100000000001,0.32758599999999999,0.27433600000000002,0.44628099999999998,0.30894300000000002,0.32031199999999999,0.22018299999999999,0.311475,0.29999999999999999,0.29268300000000003,0.36690600000000001,0.30357099999999998,0.32846700000000001,0.39416099999999998,0.35971199999999998,0.32110100000000003,0.30468800000000001,0.35570499999999999,0.309942,0.29487200000000002,0.39864899999999998,0.31901800000000002,0.37058799999999997,0.392405,0.36423800000000001,0.382716,0.34177200000000002,0.28571400000000002,0.43478299999999998,0.381579,0.32000000000000001,0.31034499999999998,0.42857099999999998,0.25,-nan,1,-nan,-nan
